device,sensor_pos,timestamp,time,motiondetection,presencedetection,daylightdetection,daylightcompensation,human_obs_daylight,infrared_daylight,total_lux,diff_from_ideal,nearby_light_1_name,nearby_light_1_pos,nearby_light_1_lux,nearby_light_1_lumen,nearby_light_1_intensity(%),nearby_light_2_name,nearby_light_2_pos,nearby_light_2_lux,nearby_light_2_lumen,nearby_light_2_intensity(%),nearby_light_3_name,nearby_light_3_pos,nearby_light_3_lux,nearby_light_3_lumen,nearby_light_3_intensity(%),nearby_light_4_name,nearby_light_4_pos,nearby_light_4_lux,nearby_light_4_lumen,nearby_light_4_intensity(%)
Sensor_253,"{11, 12}",349,05:49,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",349,05:49,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",350,05:50,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",351,05:51,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",352,05:52,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",353,05:53,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",354,05:54,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",355,05:55,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",356,05:56,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",357,05:57,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",358,05:58,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
